,Symbol,Date,Expiry,Option Type,Strike Price,Open,High,Low,Close,LTP,Settle Price,No. of contracts,Turnover in Lacs,Premium Turnover in Lacs,Open Int,Change in OI,Underlying Value,futures_price
906,ICICIBANK,07/10/2021,30/12/2021,CE,840,0,0,0,21.3,0,19.15,0,0,0,0,0,-,708.65
907,ICICIBANK,07/10/2021,30/12/2021,CE,850,0,0,0,19.5,0,17.45,0,0,0,0,0,-,708.65
908,ICICIBANK,07/10/2021,30/12/2021,CE,790,0,0,0,32.55,0,30.1,0,0,0,0,0,-,708.65
909,ICICIBANK,07/10/2021,30/12/2021,CE,800,0,0,0,29.95,0,27.6,0,0,0,0,0,-,708.65
910,ICICIBANK,07/10/2021,30/12/2021,CE,810,0,0,0,27.55,0,25.25,0,0,0,0,0,-,708.65
911,ICICIBANK,07/10/2021,30/12/2021,CE,820,0,0,0,25.3,0,23.05,0,0,0,0,0,-,708.65
912,ICICIBANK,07/10/2021,30/12/2021,CE,760,0,0,0,41.5,0,38.95,0,0,0,0,0,-,708.65
913,ICICIBANK,07/10/2021,30/12/2021,CE,770,0,0,0,38.3,0,35.8,0,0,0,0,0,-,708.65
914,ICICIBANK,07/10/2021,30/12/2021,CE,780,0,0,0,35.3,0,32.85,0,0,0,0,0,-,708.65
915,ICICIBANK,07/10/2021,30/12/2021,CE,730,0,0,0,52.35,0,49.85,0,0,0,0,0,-,708.65
916,ICICIBANK,07/10/2021,30/12/2021,CE,740,0,0,0,48.5,0,46,0,0,0,0,0,-,708.65
917,ICICIBANK,07/10/2021,30/12/2021,CE,750,0,0,0,30.55,30.55,42.35,0,0,0,5500,0,-,708.65
918,ICICIBANK,07/10/2021,30/12/2021,CE,700,0,0,0,65.35,0,62.95,0,0,0,0,0,-,708.65
919,ICICIBANK,07/10/2021,30/12/2021,CE,710,0,0,0,60.8,0,58.35,0,0,0,0,0,-,708.65
920,ICICIBANK,07/10/2021,30/12/2021,CE,720,0,0,0,56.45,0,53.95,0,0,0,0,0,-,708.65
921,ICICIBANK,07/10/2021,30/12/2021,CE,670,0,0,0,80.65,0,78.45,0,0,0,0,0,-,708.65
922,ICICIBANK,07/10/2021,30/12/2021,CE,680,0,0,0,75.3,0,73.05,0,0,0,0,0,-,708.65
923,ICICIBANK,07/10/2021,30/12/2021,CE,690,0,0,0,70.2,0,67.85,0,0,0,0,0,-,708.65
924,ICICIBANK,07/10/2021,30/12/2021,CE,630,0,0,0,104.7,0,103,0,0,0,0,0,-,708.65
925,ICICIBANK,07/10/2021,30/12/2021,CE,640,0,0,0,98.3,0,96.45,0,0,0,0,0,-,708.65
926,ICICIBANK,07/10/2021,30/12/2021,CE,650,0,0,0,92.15,0,90.2,0,0,0,0,0,-,708.65
927,ICICIBANK,07/10/2021,30/12/2021,CE,660,0,0,0,86.3,0,84.2,0,0,0,0,0,-,708.65
928,ICICIBANK,07/10/2021,30/12/2021,CE,600,0,0,0,125.55,0,124.25,0,0,0,0,0,-,708.65
929,ICICIBANK,07/10/2021,30/12/2021,CE,610,0,0,0,118.35,0,116.95,0,0,0,0,0,-,708.65
930,ICICIBANK,07/10/2021,30/12/2021,CE,620,0,0,0,111.4,0,109.85,0,0,0,0,0,-,708.65
931,ICICIBANK,07/10/2021,30/12/2021,CE,570,0,0,0,148.45,0,147.7,0,0,0,0,0,-,708.65
932,ICICIBANK,07/10/2021,30/12/2021,CE,580,0,0,0,140.6,0,139.65,0,0,0,0,0,-,708.65
933,ICICIBANK,07/10/2021,30/12/2021,CE,590,0,0,0,132.95,0,131.85,0,0,0,0,0,-,708.65
934,ICICIBANK,07/10/2021,30/12/2021,CE,540,0,0,0,173.35,0,173.05,0,0,0,0,0,-,708.65
935,ICICIBANK,07/10/2021,30/12/2021,CE,550,0,0,0,164.85,0,164.4,0,0,0,0,0,-,708.65
936,ICICIBANK,07/10/2021,30/12/2021,CE,560,0,0,0,156.55,0,155.95,0,0,0,0,0,-,708.65
937,ICICIBANK,07/10/2021,30/12/2021,CE,510,0,0,0,199.8,0,199.95,0,0,0,0,0,-,708.65
938,ICICIBANK,07/10/2021,30/12/2021,CE,520,0,0,0,190.85,0,190.85,0,0,0,0,0,-,708.65
939,ICICIBANK,07/10/2021,30/12/2021,CE,530,0,0,0,182,0,181.85,0,0,0,0,0,-,708.65
940,ICICIBANK,07/10/2021,30/12/2021,CE,470,0,0,0,236.95,0,237.55,0,0,0,0,0,-,708.65
941,ICICIBANK,07/10/2021,30/12/2021,CE,480,0,0,0,227.5,0,228,0,0,0,0,0,-,708.65
942,ICICIBANK,07/10/2021,30/12/2021,CE,490,0,0,0,218.15,0,218.55,0,0,0,0,0,-,708.65
943,ICICIBANK,07/10/2021,30/12/2021,CE,500,0,0,0,208.95,0,209.2,0,0,0,0,0,-,708.65
944,ICICIBANK,07/10/2021,30/12/2021,CE,440,0,0,0,265.8,0,266.6,0,0,0,0,0,-,708.65
945,ICICIBANK,07/10/2021,30/12/2021,CE,450,0,0,0,256.1,0,256.85,0,0,0,0,0,-,708.65
946,ICICIBANK,07/10/2021,30/12/2021,CE,830,0,0,0,23.25,0,21.05,0,0,0,0,0,-,708.65
947,ICICIBANK,07/10/2021,30/12/2021,PE,850,0,0,0,160.5,0,157.75,0,0,0,0,0,-,708.65
948,ICICIBANK,07/10/2021,30/12/2021,PE,460,0,0,0,1.25,0,0.9,0,0,0,0,0,-,708.65
949,ICICIBANK,07/10/2021,30/12/2021,PE,820,0,0,0,136.65,0,133.6,0,0,0,0,0,-,708.65
950,ICICIBANK,07/10/2021,30/12/2021,PE,830,0,0,0,144.45,0,141.5,0,0,0,0,0,-,708.65
951,ICICIBANK,07/10/2021,30/12/2021,PE,840,0,0,0,152.4,0,149.55,0,0,0,0,0,-,708.65
952,ICICIBANK,07/10/2021,30/12/2021,PE,790,0,0,0,114.15,0,110.95,0,0,0,0,0,-,708.65
953,ICICIBANK,07/10/2021,30/12/2021,PE,800,0,0,0,121.5,0,118.35,0,0,0,0,0,-,708.65
954,ICICIBANK,07/10/2021,30/12/2021,PE,810,0,0,0,128.95,0,125.9,0,0,0,0,0,-,708.65
955,ICICIBANK,07/10/2021,30/12/2021,PE,760,0,0,0,93.4,0,90.05,0,0,0,0,0,-,708.65
956,ICICIBANK,07/10/2021,30/12/2021,PE,770,0,0,0,100.1,0,96.8,0,0,0,0,0,-,708.65
957,ICICIBANK,07/10/2021,30/12/2021,PE,780,0,0,0,107,0,103.75,0,0,0,0,0,-,708.65
958,ICICIBANK,07/10/2021,30/12/2021,PE,730,0,0,0,74.55,0,71.2,0,0,0,0,0,-,708.65
959,ICICIBANK,07/10/2021,30/12/2021,PE,740,0,0,0,80.6,0,77.25,0,0,0,0,0,-,708.65
960,ICICIBANK,07/10/2021,30/12/2021,PE,750,0,0,0,86.9,0,83.55,0,0,0,0,0,-,708.65
961,ICICIBANK,07/10/2021,30/12/2021,PE,690,0,0,0,52.75,0,49.55,0,0,0,0,0,-,708.65
962,ICICIBANK,07/10/2021,30/12/2021,PE,700,0,0,0,35.05,35.05,54.6,0,0,0,1375,0,-,708.65
963,ICICIBANK,07/10/2021,30/12/2021,PE,710,0,0,0,63.15,0,59.85,0,0,0,0,0,-,708.65
964,ICICIBANK,07/10/2021,30/12/2021,PE,720,0,0,0,68.75,0,65.4,0,0,0,0,0,-,708.65
965,ICICIBANK,07/10/2021,30/12/2021,PE,660,0,0,0,39.1,0,36.15,0,0,0,0,0,-,708.65
966,ICICIBANK,07/10/2021,30/12/2021,PE,670,0,0,0,43.4,0,40.35,0,0,0,0,0,-,708.65
967,ICICIBANK,07/10/2021,30/12/2021,PE,680,0,0,0,47.95,0,44.85,0,0,0,0,0,-,708.65
968,ICICIBANK,07/10/2021,30/12/2021,PE,630,0,0,0,27.85,0,25.25,0,0,0,0,0,-,708.65
969,ICICIBANK,07/10/2021,30/12/2021,PE,640,0,0,0,31.35,0,28.6,0,0,0,0,0,-,708.65
970,ICICIBANK,07/10/2021,30/12/2021,PE,650,0,0,0,18,18,32.25,0,0,0,1375,0,-,708.65
971,ICICIBANK,07/10/2021,30/12/2021,PE,600,0,0,0,18.95,0,16.75,0,0,0,0,0,-,708.65
972,ICICIBANK,07/10/2021,30/12/2021,PE,610,0,0,0,21.65,0,19.35,0,0,0,0,0,-,708.65
973,ICICIBANK,07/10/2021,30/12/2021,PE,620,0,0,0,24.65,0,22.2,0,0,0,0,0,-,708.65
974,ICICIBANK,07/10/2021,30/12/2021,PE,570,0,0,0,12.15,0,10.45,0,0,0,0,0,-,708.65
975,ICICIBANK,07/10/2021,30/12/2021,PE,580,0,0,0,14.2,0,12.35,0,0,0,0,0,-,708.65
976,ICICIBANK,07/10/2021,30/12/2021,PE,590,0,0,0,16.45,0,14.4,0,0,0,0,0,-,708.65
977,ICICIBANK,07/10/2021,30/12/2021,PE,530,0,0,0,6.1,0,5,0,0,0,0,0,-,708.65
978,ICICIBANK,07/10/2021,30/12/2021,PE,540,0,0,0,7.35,0,6.1,0,0,0,0,0,-,708.65
979,ICICIBANK,07/10/2021,30/12/2021,PE,550,0,0,0,8.75,0,7.35,0,0,0,0,0,-,708.65
980,ICICIBANK,07/10/2021,30/12/2021,PE,560,0,0,0,10.35,0,8.8,0,0,0,0,0,-,708.65
981,ICICIBANK,07/10/2021,30/12/2021,PE,500,0,0,0,3.3,0,2.6,0,0,0,0,0,-,708.65
982,ICICIBANK,07/10/2021,30/12/2021,PE,510,0,0,0,4.1,0,3.25,0,0,0,0,0,-,708.65
983,ICICIBANK,07/10/2021,30/12/2021,PE,520,0,0,0,5,0,4.05,0,0,0,0,0,-,708.65
984,ICICIBANK,07/10/2021,30/12/2021,PE,470,0,0,0,1.65,0,1.2,0,0,0,0,0,-,708.65
985,ICICIBANK,07/10/2021,30/12/2021,PE,480,0,0,0,2.1,0,1.6,0,0,0,0,0,-,708.65
986,ICICIBANK,07/10/2021,30/12/2021,PE,490,0,0,0,2.65,0,2.05,0,0,0,0,0,-,708.65
987,ICICIBANK,07/10/2021,30/12/2021,PE,440,0,0,0,0.7,0,0.5,0,0,0,0,0,-,708.65
988,ICICIBANK,07/10/2021,30/12/2021,PE,450,0,0,0,0.95,0,0.7,0,0,0,0,0,-,708.65
989,ICICIBANK,07/10/2021,30/12/2021,PE,860,0,0,0,168.75,0,166.05,0,0,0,0,0,-,708.65
990,ICICIBANK,08/11/2021,30/12/2021,CE,950,4,4,4,4,4,4,3,39.35,0.17,4125,2750,-,786.6
991,ICICIBANK,08/11/2021,30/12/2021,CE,960,0,0,0,7,0,8.35,0,0,0,0,0,-,786.6
992,ICICIBANK,08/11/2021,30/12/2021,CE,970,0,0,0,6.35,0,7.4,0,0,0,0,0,-,786.6
993,ICICIBANK,08/11/2021,30/12/2021,CE,980,0,0,0,5.75,0,6.55,0,0,0,0,0,-,786.6
994,ICICIBANK,08/11/2021,30/12/2021,CE,990,0,0,0,5.2,0,5.75,0,0,0,0,0,-,786.6
995,ICICIBANK,08/11/2021,30/12/2021,CE,890,0,0,0,13.6,0,18.6,0,0,0,0,0,-,786.6
996,ICICIBANK,08/11/2021,30/12/2021,CE,900,7.55,8.4,6.55,7.75,7.75,7.75,44,548.85,4.35,96250,12375,-,786.6
997,ICICIBANK,08/11/2021,30/12/2021,CE,910,0,0,0,11.3,0,14.9,0,0,0,0,0,-,786.6
998,ICICIBANK,08/11/2021,30/12/2021,CE,920,0,0,0,10.25,0,13.3,0,0,0,0,0,-,786.6
999,ICICIBANK,08/11/2021,30/12/2021,CE,930,0,0,0,9.35,0,11.85,0,0,0,0,0,-,786.6
1000,ICICIBANK,08/11/2021,30/12/2021,CE,940,0,0,0,8.5,0,10.55,0,0,0,0,0,-,786.6
1001,ICICIBANK,08/11/2021,30/12/2021,CE,820,17,17.75,14.45,16,16,38,51,586.98,11.95,61875,42625,-,786.6
1002,ICICIBANK,08/11/2021,30/12/2021,CE,830,17,17,17,17,17,34.5,1,11.65,0.23,4125,1375,-,786.6
1003,ICICIBANK,08/11/2021,30/12/2021,CE,840,14,14,14,14,14,14,1,11.74,0.19,1375,1375,-,786.6
1004,ICICIBANK,08/11/2021,30/12/2021,CE,850,12.95,13.1,10.7,12.5,12.5,28.25,57,675.62,9.43,178750,6875,-,786.6
1005,ICICIBANK,08/11/2021,30/12/2021,CE,860,0,0,0,12,12,25.5,0,0,0,9625,0,-,786.6
1006,ICICIBANK,08/11/2021,30/12/2021,CE,870,0,0,0,12.05,12.05,23.05,0,0,0,8250,0,-,786.6
1007,ICICIBANK,08/11/2021,30/12/2021,CE,880,0,0,0,14.9,0,20.75,0,0,0,0,0,-,786.6
1008,ICICIBANK,08/11/2021,30/12/2021,CE,760,0,0,0,41.5,0,64.9,0,0,0,0,0,-,786.6
1009,ICICIBANK,08/11/2021,30/12/2021,CE,770,0,0,0,38.3,0,59.65,0,0,0,0,0,-,786.6
1010,ICICIBANK,08/11/2021,30/12/2021,CE,780,32.35,34.85,30.4,34.85,34.85,34.85,35,391.2,15.83,19250,17875,-,786.6
1011,ICICIBANK,08/11/2021,30/12/2021,CE,790,27.55,28.5,26.4,26.4,26.4,50.1,17,191.15,6.49,20625,20625,-,786.6
1012,ICICIBANK,08/11/2021,30/12/2021,CE,800,27.15,27.15,22.3,26.4,26.3,26.4,151,1712.22,51.22,243375,115500,-,786.6
1013,ICICIBANK,08/11/2021,30/12/2021,CE,810,22,22,20.7,21.9,21.9,41.75,9,102.88,2.65,88000,-1375,-,786.6
1014,ICICIBANK,08/11/2021,30/12/2021,CE,700,0,0,0,90,90,102.65,0,0,0,1375,0,-,786.6
1015,ICICIBANK,08/11/2021,30/12/2021,CE,710,0,0,0,60.8,0,95.65,0,0,0,0,0,-,786.6
1016,ICICIBANK,08/11/2021,30/12/2021,CE,720,0,0,0,56.45,0,88.85,0,0,0,0,0,-,786.6
1017,ICICIBANK,08/11/2021,30/12/2021,CE,730,0,0,0,52.35,0,82.4,0,0,0,0,0,-,786.6
1018,ICICIBANK,08/11/2021,30/12/2021,CE,740,0,0,0,48.5,0,76.25,0,0,0,0,0,-,786.6
1019,ICICIBANK,08/11/2021,30/12/2021,CE,750,48.8,52.9,48.8,52.9,52.9,52.9,5,55.09,3.53,9625,1375,-,786.6
1020,ICICIBANK,08/11/2021,30/12/2021,CE,630,0,0,0,104.7,0,159.1,0,0,0,0,0,-,786.6
1021,ICICIBANK,08/11/2021,30/12/2021,CE,640,0,0,0,98.3,0,150.35,0,0,0,0,0,-,786.6
1022,ICICIBANK,08/11/2021,30/12/2021,CE,650,0,0,0,92.15,0,141.8,0,0,0,0,0,-,786.6
1023,ICICIBANK,08/11/2021,30/12/2021,CE,660,0,0,0,86.3,0,133.5,0,0,0,0,0,-,786.6
1024,ICICIBANK,08/11/2021,30/12/2021,CE,670,0,0,0,80.65,0,125.4,0,0,0,0,0,-,786.6
1025,ICICIBANK,08/11/2021,30/12/2021,CE,680,0,0,0,75.3,0,117.55,0,0,0,0,0,-,786.6
1026,ICICIBANK,08/11/2021,30/12/2021,CE,690,0,0,0,70.2,0,109.95,0,0,0,0,0,-,786.6
1027,ICICIBANK,08/11/2021,30/12/2021,CE,570,0,0,0,148.45,0,214.6,0,0,0,0,0,-,786.6
1028,ICICIBANK,08/11/2021,30/12/2021,CE,580,0,0,0,140.6,0,205.05,0,0,0,0,0,-,786.6
1029,ICICIBANK,08/11/2021,30/12/2021,CE,590,0,0,0,132.95,0,195.6,0,0,0,0,0,-,786.6
1030,ICICIBANK,08/11/2021,30/12/2021,CE,600,0,0,0,125.55,0,186.25,0,0,0,0,0,-,786.6
1031,ICICIBANK,08/11/2021,30/12/2021,CE,610,0,0,0,118.35,0,177.05,0,0,0,0,0,-,786.6
1032,ICICIBANK,08/11/2021,30/12/2021,CE,620,0,0,0,111.4,0,168,0,0,0,0,0,-,786.6
1033,ICICIBANK,08/11/2021,30/12/2021,CE,510,0,0,0,199.8,0,273.15,0,0,0,0,0,-,786.6
1034,ICICIBANK,08/11/2021,30/12/2021,CE,520,0,0,0,190.85,0,263.3,0,0,0,0,0,-,786.6
1035,ICICIBANK,08/11/2021,30/12/2021,CE,530,0,0,0,182,0,253.45,0,0,0,0,0,-,786.6
1036,ICICIBANK,08/11/2021,30/12/2021,CE,540,0,0,0,173.35,0,243.65,0,0,0,0,0,-,786.6
1037,ICICIBANK,08/11/2021,30/12/2021,CE,550,0,0,0,164.85,0,233.9,0,0,0,0,0,-,786.6
1038,ICICIBANK,08/11/2021,30/12/2021,CE,560,0,0,0,156.55,0,224.2,0,0,0,0,0,-,786.6
1039,ICICIBANK,08/11/2021,30/12/2021,CE,440,0,0,0,265.8,0,342.6,0,0,0,0,0,-,786.6
1040,ICICIBANK,08/11/2021,30/12/2021,CE,450,0,0,0,256.1,0,332.65,0,0,0,0,0,-,786.6
1041,ICICIBANK,08/11/2021,30/12/2021,CE,460,0,0,0,246.5,0,322.7,0,0,0,0,0,-,786.6
1042,ICICIBANK,08/11/2021,30/12/2021,CE,470,0,0,0,236.95,0,312.8,0,0,0,0,0,-,786.6
1043,ICICIBANK,08/11/2021,30/12/2021,CE,480,0,0,0,227.5,0,302.85,0,0,0,0,0,-,786.6
1044,ICICIBANK,08/11/2021,30/12/2021,CE,490,0,0,0,218.15,0,292.95,0,0,0,0,0,-,786.6
1045,ICICIBANK,08/11/2021,30/12/2021,CE,500,0,0,0,208.95,0,283.05,0,0,0,0,0,-,786.6
1046,ICICIBANK,08/11/2021,30/12/2021,PE,960,0,0,0,257,0,182.9,0,0,0,0,0,-,786.6
1047,ICICIBANK,08/11/2021,30/12/2021,PE,470,0,0,0,1.65,0,0.05,0,0,0,0,0,-,786.6
1048,ICICIBANK,08/11/2021,30/12/2021,PE,980,0,0,0,275.55,0,201,0,0,0,0,0,-,786.6
1049,ICICIBANK,08/11/2021,30/12/2021,PE,990,0,0,0,284.9,0,210.2,0,0,0,0,0,-,786.6
1050,ICICIBANK,08/11/2021,30/12/2021,PE,910,0,0,0,211.75,0,139.75,0,0,0,0,0,-,786.6
1051,ICICIBANK,08/11/2021,30/12/2021,PE,920,0,0,0,220.65,0,148.1,0,0,0,0,0,-,786.6
1052,ICICIBANK,08/11/2021,30/12/2021,PE,930,0,0,0,229.6,0,156.6,0,0,0,0,0,-,786.6
1053,ICICIBANK,08/11/2021,30/12/2021,PE,940,0,0,0,238.65,0,165.25,0,0,0,0,0,-,786.6
1054,ICICIBANK,08/11/2021,30/12/2021,PE,950,0,0,0,247.8,0,174,0,0,0,0,0,-,786.6
1055,ICICIBANK,08/11/2021,30/12/2021,PE,870,0,0,0,177.15,0,108.1,0,0,0,0,0,-,786.6
1056,ICICIBANK,08/11/2021,30/12/2021,PE,880,0,0,0,185.65,0,115.75,0,0,0,0,0,-,786.6
1057,ICICIBANK,08/11/2021,30/12/2021,PE,890,0,0,0,194.25,0,123.6,0,0,0,0,0,-,786.6
1058,ICICIBANK,08/11/2021,30/12/2021,PE,900,0,0,0,202.95,0,131.55,0,0,0,0,0,-,786.6
1059,ICICIBANK,08/11/2021,30/12/2021,PE,830,0,0,0,144.45,0,79.75,0,0,0,0,0,-,786.6
1060,ICICIBANK,08/11/2021,30/12/2021,PE,840,0,0,0,152.4,0,86.5,0,0,0,0,0,-,786.6
1061,ICICIBANK,08/11/2021,30/12/2021,PE,850,0,0,0,160.5,0,93.45,0,0,0,0,0,-,786.6
1062,ICICIBANK,08/11/2021,30/12/2021,PE,860,0,0,0,168.75,0,100.65,0,0,0,0,0,-,786.6
1063,ICICIBANK,08/11/2021,30/12/2021,PE,780,25.4,27.15,25.4,27.15,27.15,50.3,2,22.17,0.72,24750,1375,-,786.6
1064,ICICIBANK,08/11/2021,30/12/2021,PE,790,0,0,0,26.1,26.1,55.6,0,0,0,31625,0,-,786.6
1065,ICICIBANK,08/11/2021,30/12/2021,PE,800,41.7,44,37.5,39.2,39,39.2,31,357.63,16.63,191125,24750,-,786.6
1066,ICICIBANK,08/11/2021,30/12/2021,PE,810,0,0,0,128.95,0,67.15,0,0,0,0,0,-,786.6
1067,ICICIBANK,08/11/2021,30/12/2021,PE,820,0,0,0,136.65,0,73.3,0,0,0,0,0,-,786.6
1068,ICICIBANK,08/11/2021,30/12/2021,PE,740,0,0,0,11,11,32.05,0,0,0,5500,0,-,786.6
1069,ICICIBANK,08/11/2021,30/12/2021,PE,750,17.95,19.35,14.5,15.7,15.35,15.7,41,432.35,9.54,93500,19250,-,786.6
1070,ICICIBANK,08/11/2021,30/12/2021,PE,760,0,0,0,93.4,0,40.55,0,0,0,0,0,-,786.6
1071,ICICIBANK,08/11/2021,30/12/2021,PE,770,0,0,0,100.1,0,45.25,0,0,0,0,0,-,786.6
1072,ICICIBANK,08/11/2021,30/12/2021,PE,700,5.5,7.35,5.1,6.05,6.25,6.05,157,1525.69,14.57,154000,115500,-,786.6
1073,ICICIBANK,08/11/2021,30/12/2021,PE,710,0,0,0,63.15,0,21.55,0,0,0,0,0,-,786.6
1074,ICICIBANK,08/11/2021,30/12/2021,PE,720,8,8,8,8,8,8,1,10.01,0.11,2750,1375,-,786.6
1075,ICICIBANK,08/11/2021,30/12/2021,PE,730,0,0,0,74.55,0,28.25,0,0,0,0,0,-,786.6
1076,ICICIBANK,08/11/2021,30/12/2021,PE,650,0,0,0,10,10,8.1,0,0,0,1375,0,-,786.6
1077,ICICIBANK,08/11/2021,30/12/2021,PE,660,0,0,0,39.1,0,9.7,0,0,0,0,0,-,786.6
1078,ICICIBANK,08/11/2021,30/12/2021,PE,670,0,0,0,43.4,0,11.6,0,0,0,0,0,-,786.6
1079,ICICIBANK,08/11/2021,30/12/2021,PE,680,0,0,0,47.95,0,13.65,0,0,0,0,0,-,786.6
1080,ICICIBANK,08/11/2021,30/12/2021,PE,690,0,0,0,52.75,0,16.05,0,0,0,0,0,-,786.6
1081,ICICIBANK,08/11/2021,30/12/2021,PE,610,0,0,0,21.65,0,3.55,0,0,0,0,0,-,786.6
1082,ICICIBANK,08/11/2021,30/12/2021,PE,620,0,0,0,24.65,0,4.45,0,0,0,0,0,-,786.6
1083,ICICIBANK,08/11/2021,30/12/2021,PE,630,0,0,0,27.85,0,5.45,0,0,0,0,0,-,786.6
1084,ICICIBANK,08/11/2021,30/12/2021,PE,640,0,0,0,31.35,0,6.7,0,0,0,0,0,-,786.6
1085,ICICIBANK,08/11/2021,30/12/2021,PE,560,0,0,0,10.35,0,1,0,0,0,0,0,-,786.6
1086,ICICIBANK,08/11/2021,30/12/2021,PE,570,0,0,0,12.15,0,1.3,0,0,0,0,0,-,786.6
1087,ICICIBANK,08/11/2021,30/12/2021,PE,580,0,0,0,14.2,0,1.7,0,0,0,0,0,-,786.6
1088,ICICIBANK,08/11/2021,30/12/2021,PE,590,0,0,0,16.45,0,2.2,0,0,0,0,0,-,786.6
1089,ICICIBANK,08/11/2021,30/12/2021,PE,600,0,0,0,18.95,0,2.8,0,0,0,0,0,-,786.6
1090,ICICIBANK,08/11/2021,30/12/2021,PE,520,0,0,0,5,0,0.3,0,0,0,0,0,-,786.6
1091,ICICIBANK,08/11/2021,30/12/2021,PE,530,0,0,0,6.1,0,0.4,0,0,0,0,0,-,786.6
1092,ICICIBANK,08/11/2021,30/12/2021,PE,540,0,0,0,7.35,0,0.55,0,0,0,0,0,-,786.6
1093,ICICIBANK,08/11/2021,30/12/2021,PE,550,0,0,0,8.75,0,0.75,0,0,0,0,0,-,786.6
1094,ICICIBANK,08/11/2021,30/12/2021,PE,480,0,0,0,2.1,0,0.1,0,0,0,0,0,-,786.6
1095,ICICIBANK,08/11/2021,30/12/2021,PE,490,0,0,0,2.65,0,0.1,0,0,0,0,0,-,786.6
1096,ICICIBANK,08/11/2021,30/12/2021,PE,500,0,0,0,3.3,0,0.15,0,0,0,0,0,-,786.6
1097,ICICIBANK,08/11/2021,30/12/2021,PE,510,0,0,0,4.1,0,0.2,0,0,0,0,0,-,786.6
1098,ICICIBANK,08/11/2021,30/12/2021,PE,440,0,0,0,0.7,0,0.05,0,0,0,0,0,-,786.6
1099,ICICIBANK,08/11/2021,30/12/2021,PE,450,0,0,0,0.95,0,0.05,0,0,0,0,0,-,786.6
1100,ICICIBANK,08/11/2021,30/12/2021,PE,460,0,0,0,1.25,0,0.05,0,0,0,0,0,-,786.6
1101,ICICIBANK,08/11/2021,30/12/2021,PE,970,0,0,0,266.25,0,191.9,0,0,0,0,0,-,786.6
1102,ICICIBANK,08/10/2021,30/12/2021,CE,860,0,0,0,17.85,0,15.7,0,0,0,0,0,-,710.25
1103,ICICIBANK,08/10/2021,30/12/2021,CE,460,0,0,0,246.5,0,248.25,0,0,0,0,0,-,710.25
1104,ICICIBANK,08/10/2021,30/12/2021,CE,840,0,0,0,21.3,0,19.05,0,0,0,0,0,-,710.25
1105,ICICIBANK,08/10/2021,30/12/2021,CE,850,0,0,0,19.5,0,17.3,0,0,0,0,0,-,710.25
1106,ICICIBANK,08/10/2021,30/12/2021,CE,800,0,0,0,29.95,0,27.5,0,0,0,0,0,-,710.25
1107,ICICIBANK,08/10/2021,30/12/2021,CE,810,0,0,0,27.55,0,25.15,0,0,0,0,0,-,710.25
1108,ICICIBANK,08/10/2021,30/12/2021,CE,820,0,0,0,25.3,0,22.95,0,0,0,0,0,-,710.25
1109,ICICIBANK,08/10/2021,30/12/2021,CE,760,0,0,0,41.5,0,38.95,0,0,0,0,0,-,710.25
1110,ICICIBANK,08/10/2021,30/12/2021,CE,770,0,0,0,38.3,0,35.75,0,0,0,0,0,-,710.25
1111,ICICIBANK,08/10/2021,30/12/2021,CE,780,0,0,0,35.3,0,32.8,0,0,0,0,0,-,710.25
1112,ICICIBANK,08/10/2021,30/12/2021,CE,790,0,0,0,32.55,0,30.05,0,0,0,0,0,-,710.25
1113,ICICIBANK,08/10/2021,30/12/2021,CE,730,0,0,0,52.35,0,49.9,0,0,0,0,0,-,710.25
1114,ICICIBANK,08/10/2021,30/12/2021,CE,740,0,0,0,48.5,0,46,0,0,0,0,0,-,710.25
1115,ICICIBANK,08/10/2021,30/12/2021,CE,750,0,0,0,30.55,30.55,42.35,0,0,0,5500,0,-,710.25
1116,ICICIBANK,08/10/2021,30/12/2021,CE,700,0,0,0,65.35,0,63.1,0,0,0,0,0,-,710.25
1117,ICICIBANK,08/10/2021,30/12/2021,CE,710,0,0,0,60.8,0,58.45,0,0,0,0,0,-,710.25
1118,ICICIBANK,08/10/2021,30/12/2021,CE,720,0,0,0,56.45,0,54.05,0,0,0,0,0,-,710.25
1119,ICICIBANK,08/10/2021,30/12/2021,CE,670,0,0,0,80.65,0,78.75,0,0,0,0,0,-,710.25
1120,ICICIBANK,08/10/2021,30/12/2021,CE,680,0,0,0,75.3,0,73.25,0,0,0,0,0,-,710.25
1121,ICICIBANK,08/10/2021,30/12/2021,CE,690,0,0,0,70.2,0,68.05,0,0,0,0,0,-,710.25
1122,ICICIBANK,08/10/2021,30/12/2021,CE,630,0,0,0,104.7,0,103.5,0,0,0,0,0,-,710.25
1123,ICICIBANK,08/10/2021,30/12/2021,CE,640,0,0,0,98.3,0,96.85,0,0,0,0,0,-,710.25
1124,ICICIBANK,08/10/2021,30/12/2021,CE,650,0,0,0,92.15,0,90.55,0,0,0,0,0,-,710.25
1125,ICICIBANK,08/10/2021,30/12/2021,CE,660,0,0,0,86.3,0,84.5,0,0,0,0,0,-,710.25
1126,ICICIBANK,08/10/2021,30/12/2021,CE,600,0,0,0,125.55,0,124.85,0,0,0,0,0,-,710.25
1127,ICICIBANK,08/10/2021,30/12/2021,CE,610,0,0,0,118.35,0,117.5,0,0,0,0,0,-,710.25
1128,ICICIBANK,08/10/2021,30/12/2021,CE,620,0,0,0,111.4,0,110.35,0,0,0,0,0,-,710.25
