,level_0,index,Symbol,Date,Expiry,Option Type,Strike Price,Open,High,Low,Close,LTP,Settle Price,No. of contracts,Turnover in Lacs,Premium Turnover in Lacs,Open Int,Change in OI,Underlying Value,futures_price,time_diff,impliedvolatility,alpha,rho,nu,Beta,sabrsigma
1641,884,2655,ICICIBANK,2021-11-10,2021-12-30,PE,460,0.0,0.0,0.0,1.25,0.0,0.05,0,0.0,0.0,0,0,-,784.45,0.136986301369863,0.7123065788208988,1.8855677013007621,-0.7815079196940898,1.6571891087349386,0.8,0.8408376994518386
1066,309,1000,ICICIBANK,2021-10-19,2021-12-30,PE,460,0.0,0.0,0.0,1.25,0.0,0.2,0,0.0,0.0,0,0,-,753.15,0.19726027397260273,0.5568445093622125,1.8178605323406265,-1.673204900422571,0.38060356327389233,0.8,0.6270996178909368
1004,247,818,ICICIBANK,2021-10-14,2021-12-30,PE,460,0.0,0.0,0.0,1.25,0.0,0.4,0,0.0,0.0,0,0,-,733.15,0.21095890410958903,0.5146930787322798,1.7307603575360497,-0.9842297455674816,0.3282661606911952,0.8,0.5524429629540449
891,134,474,ICICIBANK,2021-10-08,2021-12-30,PE,460,0.0,0.0,0.0,1.25,0.0,0.85,0,0.0,0.0,0,0,-,710.25,0.2273972602739726,0.46844808010413386,1.6584276013688042,0.05530349886899909,0.392356982694865,0.8,0.47286977479675024
919,162,560,ICICIBANK,2021-10-11,2021-12-30,PE,460,0.0,0.0,0.0,1.25,0.0,0.65,0,0.0,0.0,0,0,713.3,720.35,0.2191780821917808,0.4895627922048415,1.6911542824890355,-0.4733436387545718,0.2878683861089179,0.8,0.5071500547026035
1941,1184,3664,ICICIBANK,2021-11-25,2021-12-30,PE,460,0.0,0.0,0.0,1.25,0.0,0.0,0,0.0,0.0,0,0,-,752.6,0.0958904109589041,0.7977154101337255,0.7174428531857554,-0.18785257999543103,4.944584909922759,0.8,0.9471905575572032
784,27,130,ICICIBANK,2021-10-04,2021-12-30,PE,460,0.0,0.0,0.0,1.25,0.0,1.1,0,0.0,0.0,0,0,-,709.25,0.23835616438356164,0.45636114190819344,1.6313696626139533,0.05441204811605681,0.268559486250283,0.8,0.46077384599496013
1909,1152,3552,ICICIBANK,2021-11-24,2021-12-30,PE,460,0.0,0.0,0.0,1.25,0.0,0.0,0,0.0,0.0,0,0,760.2,761.8,0.09863013698630137,0.8021447035662254,0.6625816682262932,-0.13960311596260835,5.033445131751346,0.8,0.9532508751826234
1484,727,2191,ICICIBANK,2021-11-03,2021-12-30,PE,460,0.0,0.0,0.0,1.25,0.0,0.05,0,0.0,0.0,0,0,-,790.7,0.15616438356164383,0.6751185715857583,1.823768809414269,-0.8833172597107646,1.424395934713113,0.8,0.7943156120303699
1409,652,1966,ICICIBANK,2021-11-01,2021-12-30,PE,460,0.0,0.0,0.0,1.25,0.0,0.05,0,0.0,0.0,0,0,-,810.7,0.16164383561643836,0.688141594106351,2.0139877239835893,-1.589337581106093,0.8940008334559336,0.8,0.8118962343065003
1810,1053,3216,ICICIBANK,2021-11-17,2021-12-30,PE,460,0.0,0.0,0.0,1.25,0.0,0.05,0,0.0,0.0,0,0,-,766.55,0.1178082191780822,0.7412281240799324,1.3508445021225117,-0.4213059941001194,3.2837585479505043,0.8,0.9233764274255977
1844,1087,3328,ICICIBANK,2021-11-18,2021-12-30,PE,460,0.0,0.0,0.0,1.25,0.0,0.05,0,0.0,0.0,0,0,-,767.7,0.11506849315068493,0.7517727005557939,1.1315039226339911,-0.3493964969812324,3.7383652045609086,0.8,0.9322699819252565
811,54,216,ICICIBANK,2021-10-05,2021-12-30,PE,460,0.0,0.0,0.0,1.25,0.0,1.1,0,0.0,0.0,0,0,-,705.65,0.2356164383561644,0.45467347895365945,1.6310603552868763,0.1956193106972016,0.5207999807134676,0.8,0.45783252847411915
1354,597,1819,ICICIBANK,2021-10-29,2021-12-30,PE,460,0.0,0.0,0.0,1.25,0.0,0.05,0,0.0,0.0,0,0,802.05,808.0,0.16986301369863013,0.6680974633618713,2.0302102370345096,-1.9519485394359093,0.691620215257546,0.8,0.7931435099071944
1745,988,2992,ICICIBANK,2021-11-15,2021-12-30,PE,460,0.0,0.0,0.0,1.25,0.0,0.05,0,0.0,0.0,0,0,-,779.05,0.1232876712328767,0.7429978658693502,1.56951261032576,-0.5263970212185086,2.700032312846169,0.8,0.9065767006295019
838,81,302,ICICIBANK,2021-10-06,2021-12-30,PE,460,0.0,0.0,0.0,1.25,0.0,1.2,0,0.0,0.0,0,0,-,697.3,0.2328767123287671,0.44710892532011587,1.615696901667026,0.3907624325380071,1.0923355090135454,0.8,0.4515272275645065
1778,1021,3104,ICICIBANK,2021-11-16,2021-12-30,PE,460,0.0,0.0,0.0,1.25,0.0,0.05,0,0.0,0.0,0,0,-,769.5,0.12054794520547946,0.737191583255779,1.4003259448375478,-0.43988383654894386,3.1174687536493235,0.8,0.9138829614154353
1504,747,2268,ICICIBANK,2021-11-04,2021-12-30,PE,460,0.0,0.0,0.0,1.25,0.0,0.05,0,0.0,0.0,0,0,-,785.35,0.15342465753424658,0.6742313816760821,1.8324845981301903,-0.8399996968293072,1.4214583164700683,0.8,0.7894140737316228
1353,596,1760,ICICIBANK,2021-10-28,2021-12-30,PE,460,0.0,0.0,0.0,1.25,0.0,0.05,0,0.0,0.0,0,0,-,806.2,0.1726027397260274,0.6606570015700095,2.0636275649013536,-2.1690093394518666,0.6156835175577275,0.8,0.795049247249208
1098,341,1094,ICICIBANK,2021-10-20,2021-12-30,PE,460,0.0,0.0,0.0,1.25,0.0,0.2,0,0.0,0.0,0,0,745.85,754.9,0.19452054794520549,0.5628754315757054,1.8258882019733846,-1.74242409862157,0.39005726649904215,0.8,0.6356185079065709
2029,1272,4060,ICICIBANK,2021-12-01,2021-12-30,PE,460,0.0,0.0,0.0,1.25,0.0,0.0,0,0.0,0.0,0,0,727.7,729.45,0.07945205479452055,0.8313529293422507,0.7750327658007717,-0.2091801293479333,5.092787775844963,0.8,0.9346510908946773
864,107,388,ICICIBANK,2021-10-07,2021-12-30,PE,460,0.0,0.0,0.0,1.25,0.0,0.9,0,0.0,0.0,0,0,-,708.65,0.23013698630136986,0.4637103714753407,1.6423510246696462,0.12703174581780266,0.5144871163837831,0.8,0.4678171476049793
1316,559,1648,ICICIBANK,2021-10-27,2021-12-30,PE,460,0.0,0.0,0.0,1.25,0.0,0.05,0,0.0,0.0,0,0,835,839.85,0.17534246575342466,0.6937532563494617,2.260925154273015,-2.4615303693644885,0.7446995954462144,0.8,0.891427350052196
2027,1270,4000,ICICIBANK,2021-11-30,2021-12-30,PE,460,0.0,0.0,0.0,1.25,0.0,0.0,0,0.0,0.0,0,0,-,715.85,0.0821917808219178,0.7904712228792461,0.9325711435565919,-0.26740114691315664,4.658555384658068,0.8,0.9083251146873619
1410,653,1967,ICICIBANK,2021-11-01,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,0.05,0,0.0,0.0,0,0,-,810.7,0.16164383561643836,0.6946217385077219,2.0139877239835893,-1.589337581106093,0.8940008334559336,0.8,0.8017647076948197
1607,850,2544,ICICIBANK,2021-11-09,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,0.05,0,0.0,0.0,0,0,-,790.8,0.13972602739726028,0.7199160857598975,1.848680020770034,-0.8018286266007951,1.7370703904920035,0.8,0.8367700507789781
1910,1153,3611,ICICIBANK,2021-11-25,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,0.0,0,0.0,0.0,0,0,-,752.6,0.0958904109589041,0.8027299906173804,0.7174428531857554,-0.18785257999543103,4.944584909922759,0.8,0.9184746789098361
1942,1185,3723,ICICIBANK,2021-11-26,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,0.05,0,0.0,0.0,0,0,-,724.25,0.09315068493150686,0.7613939938318908,0.8944436580308364,-0.2503271740342039,4.409035834502544,0.8,0.8502760216625396
1971,1214,3835,ICICIBANK,2021-11-29,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,0.05,0,0.0,0.0,0,0,-,720.9,0.08493150684931507,0.7906169236864845,0.894934743888122,-0.24958189508262676,4.654614751983723,0.8,0.8757171926996445
1277,520,1595,ICICIBANK,2021-10-27,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,0.05,0,0.0,0.0,0,0,835,839.85,0.17534246575342466,0.7011015271442499,2.260925154273015,-2.4615303693644885,0.7446995954462144,0.8,0.88092594586179
1124,367,1133,ICICIBANK,2021-10-20,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,0.3,0,0.0,0.0,0,0,745.85,754.9,0.19452054794520549,0.5664981513815277,1.8258882019733846,-1.74242409862157,0.39005726649904215,0.8,0.6293543242805445
1190,433,1323,ICICIBANK,2021-10-22,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,0.2,0,0.0,0.0,0,0,-,765.4,0.18904109589041096,0.5878951526722072,1.854386860618795,-2.0788283728289665,0.4347069626916383,0.8,0.6664923994829673
1505,748,2269,ICICIBANK,2021-11-04,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,0.05,0,0.0,0.0,0,0,-,785.35,0.15342465753424658,0.6797618508782802,1.8324845981301903,-0.8399996968293072,1.4214583164700683,0.8,0.7775537137464466
1157,400,1227,ICICIBANK,2021-10-21,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,0.2,0,0.0,0.0,0,0,-,763.35,0.1917808219178082,0.5811329167750833,1.8410610192415675,-2.0221966006198757,0.4278468358085305,0.8,0.657774566961522
1385,628,1867,ICICIBANK,2021-10-29,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,0.1,0,0.0,0.0,0,0,802.05,808.0,0.16986301369863013,0.6743086812350821,2.0302102370345096,-1.9519485394359093,0.691620215257546,0.8,0.7838071929312677
1237,480,1483,ICICIBANK,2021-10-26,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,0.05,0,0.0,0.0,0,0,829.4,835.5,0.1780821917808219,0.6907285403168403,2.236460964173297,-2.563771028524733,0.6813611133723536,0.8,0.8651452346578286
1317,560,1707,ICICIBANK,2021-10-28,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,0.1,0,0.0,0.0,0,0,-,806.2,0.1726027397260274,0.6667454279983994,2.0636275649013536,-2.1690093394518666,0.6156835175577275,0.8,0.7859098202048563
1196,439,1379,ICICIBANK,2021-10-25,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,0.05,0,0.0,0.0,0,0,841.7,848.85,0.18082191780821918,0.7004729285129482,2.520345703545044,-1.8301313358363989,0.3091980952995152,0.8,0.8213797440831622
1485,728,2192,ICICIBANK,2021-11-03,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,0.05,0,0.0,0.0,0,0,-,790.7,0.15616438356164383,0.6808409430906266,1.823768809414269,-0.8833172597107646,1.424395934713113,0.8,0.7823734396186037
1537,780,2379,ICICIBANK,2021-11-08,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,0.05,0,0.0,0.0,0,0,-,786.6,0.14246575342465753,0.7071573696545486,1.8580112510536646,-0.8028368064744372,1.6147027434005752,0.8,0.8156842605653191
1061,304,946,ICICIBANK,2021-10-18,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,0.35,0,0.0,0.0,0,0,-,751.75,0.2,0.5547723657194323,1.803852327397941,-1.6157060470437514,0.3715676166130762,0.8,0.6118672571402389
1449,692,2080,ICICIBANK,2021-11-02,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,0.05,0,0.0,0.0,0,0,800.95,806.6,0.1589041095890411,0.6953982648926568,1.7977299614281554,-0.9520515866938642,1.5590569328171031,0.8,0.812164616992446
886,129,424,ICICIBANK,2021-10-07,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,1.2,0,0.0,0.0,0,0,-,708.65,0.23013698630136986,0.46502425676636605,1.6423510246696462,0.12703174581780266,0.5144871163837831,0.8,0.4658896592308931
859,102,338,ICICIBANK,2021-10-06,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,1.55,0,0.0,0.0,0,0,-,697.3,0.2328767123287671,0.44787546150756413,1.615696901667026,0.3907624325380071,1.0923355090135454,0.8,0.44792468846361516
1746,989,3051,ICICIBANK,2021-11-16,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,0.05,0,0.0,0.0,0,0,-,769.5,0.12054794520547946,0.7425958420057118,1.4003259448375478,-0.43988383654894386,3.1174687536493235,0.8,0.8930059139736167
914,157,510,ICICIBANK,2021-10-08,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,1.15,0,0.0,0.0,0,0,-,710.25,0.2273972602739726,0.4698451539114655,1.6584276013688042,0.05530349886899909,0.392356982694865,0.8,0.4711635055896202
943,186,596,ICICIBANK,2021-10-11,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,0.85,0,0.0,0.0,0,0,713.3,720.35,0.2191780821917808,0.49146070536852837,1.6911542824890355,-0.4733436387545718,0.2878683861089179,0.8,0.5044179877962346
833,76,252,ICICIBANK,2021-10-05,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,1.45,0,0.0,0.0,0,0,-,705.65,0.2356164383561644,0.455832220533498,1.6310603552868763,0.1956193106972016,0.5207999807134676,0.8,0.45622750848928295
970,213,682,ICICIBANK,2021-10-12,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,0.85,0,0.0,0.0,0,0,708.6,716.4,0.21643835616438356,0.48952077591773047,1.696774357596941,-0.2835990606045129,0.3034187406402745,0.8,0.4976124787144708
1845,1088,3387,ICICIBANK,2021-11-23,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,0.05,0,0.0,0.0,0,0,-,754.5,0.10136986301369863,0.7840459036493469,0.8267749522415113,-0.21295952576191982,4.611435347745622,0.8,0.9147917313713538
1712,955,2939,ICICIBANK,2021-11-15,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,0.05,0,0.0,0.0,0,0,-,779.05,0.1232876712328767,0.7488434531209427,1.56951261032576,-0.5263970212185086,2.700032312846169,0.8,0.8878357795491412
1811,1054,3217,ICICIBANK,2021-11-17,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,0.05,0,0.0,0.0,0,0,-,766.55,0.1178082191780822,0.7465335586534365,1.3508445021225117,-0.4213059941001194,3.2837585479505043,0.8,0.9016162067928649
2030,1273,4061,ICICIBANK,2021-12-01,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,0.0,0,0.0,0.0,0,0,727.7,729.45,0.07945205479452055,0.8351941242817809,0.7750327658007717,-0.2091801293479333,5.092787775844963,0.8,0.90496656772059
1812,1055,3275,ICICIBANK,2021-11-18,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,0.05,0,0.0,0.0,0,0,-,767.7,0.11506849315068493,0.7572047087006305,1.1315039226339911,-0.3493964969812324,3.7383652045609086,0.8,0.9084868396345219
1711,954,2880,ICICIBANK,2021-11-12,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,0.05,0,0.0,0.0,0,0,-,783.05,0.13150684931506848,0.7308934281828386,1.8765405583901134,-0.7381899637579008,1.7909100191843985,0.8,0.8427622571014163
999,242,768,ICICIBANK,2021-10-13,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,0.8,0,0.0,0.0,0,0,709.95,716.1,0.2136986301369863,0.4922618250835414,1.7081050390730548,-0.2696197945442695,0.303922928587227,0.8,0.5000318239189092
806,49,166,ICICIBANK,2021-10-04,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,1.4,0,0.0,0.0,0,0,-,709.25,0.23835616438356164,0.45767980121052254,1.6313696626139533,0.05441204811605681,0.268559486250283,0.8,0.45949729845632653
2000,1243,3947,ICICIBANK,2021-11-30,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,0.05,0,0.0,0.0,0,0,-,715.85,0.0821917808219178,0.7932281614952027,0.9325711435565919,-0.26740114691315664,4.658555384658068,0.8,0.8799423895488488
1093,336,1040,ICICIBANK,2021-10-19,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,0.3,0,0.0,0.0,0,0,-,753.15,0.19726027397260273,0.5603650261884627,1.8178605323406265,-1.673204900422571,0.38060356327389233,0.8,0.6210559130814053
1676,919,2768,ICICIBANK,2021-11-11,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,0.05,0,0.0,0.0,0,0,-,777.15,0.13424657534246576,0.7148733202503258,1.8952929404195844,-0.7275067957529926,1.628618760822919,0.8,0.8150579751220585
1029,272,854,ICICIBANK,2021-10-14,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,0.55,0,0.0,0.0,0,0,-,733.15,0.21095890410958903,0.5172188754507684,1.7307603575360497,-0.9842297455674816,0.3282661606911952,0.8,0.5482540566963223
779,22,80,ICICIBANK,2021-10-01,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,1.8,0,0.0,0.0,0,0,-,700.6,0.2465753424657534,0.4393608520195885,1.6209920224275227,0.37867406872899984,0.7482176516277613,0.8,0.4367450511915501
1877,1120,3499,ICICIBANK,2021-11-24,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,0.0,0,0.0,0.0,0,0,760.2,761.8,0.09863013698630137,0.8076561025354412,0.6625816682262932,-0.13960311596260835,5.033445131751346,0.8,0.9244815431379062
1642,885,2656,ICICIBANK,2021-11-10,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,0.05,0,0.0,0.0,0,0,-,784.45,0.136986301369863,0.7181158966045388,1.8855677013007621,-0.7815079196940898,1.6571891087349386,0.8,0.8275278598843482
1934,1177,3657,ICICIBANK,2021-11-25,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.05,0,0.0,0.0,0,0,-,752.6,0.0958904109589041,0.8047369835126005,0.7174428531857554,-0.18785257999543103,4.944584909922759,0.8,0.8901582139589133
1411,654,1968,ICICIBANK,2021-11-01,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.1,0,0.0,0.0,0,0,-,810.7,0.16164383561643836,0.6986822560093101,2.0139877239835893,-1.589337581106093,0.8940008334559336,0.8,0.7917718243917727
834,77,253,ICICIBANK,2021-10-05,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,1.85,0,0.0,0.0,0,0,-,705.65,0.2356164383561644,0.4551366423513467,1.6310603552868763,0.1956193106972016,0.5207999807134676,0.8,0.4547331276534584
807,50,167,ICICIBANK,2021-10-04,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,1.85,0,0.0,0.0,0,0,-,709.25,0.23835616438356164,0.4571502306939492,1.6313696626139533,0.05441204811605681,0.268559486250283,0.8,0.4582694557731122
780,23,81,ICICIBANK,2021-10-01,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,2.3,0,0.0,0.0,0,0,-,700.6,0.2465753424657534,0.43845395098004186,1.6209920224275227,0.37867406872899984,0.7482176516277613,0.8,0.43543997096478093
1386,629,1868,ICICIBANK,2021-10-29,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.1,0,0.0,0.0,0,0,802.05,808.0,0.16986301369863013,0.6781642584408702,2.0302102370345096,-1.9519485394359093,0.691620215257546,0.8,0.7745910873109819
2031,1274,4062,ICICIBANK,2021-12-01,2021-12-30,PE,480,0.8,0.8,0.75,0.75,0.75,0.75,8,52.89,0.09,44000,0,727.7,729.45,0.07945205479452055,0.7056729658192943,0.7750327658007717,-0.2091801293479333,5.092787775844963,0.8,0.8756785059952166
1348,591,1755,ICICIBANK,2021-10-28,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.15,0,0.0,0.0,0,0,-,806.2,0.1726027397260274,0.6705001062230859,2.0636275649013536,-2.1690093394518666,0.6156835175577275,0.8,0.7768847623900854
1094,337,1041,ICICIBANK,2021-10-19,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.4,0,0.0,0.0,0,0,-,753.15,0.19726027397260273,0.5617877377857537,1.8178605323406265,-1.673204900422571,0.38060356327389233,0.8,0.6151004213227016
887,130,425,ICICIBANK,2021-10-07,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,1.6,0,0.0,0.0,0,0,-,708.65,0.23013698630136986,0.4644579823995412,1.6423510246696462,0.12703174581780266,0.5144871163837831,0.8,0.4640718105924228
1311,554,1643,ICICIBANK,2021-10-27,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.05,0,0.0,0.0,0,0,835,839.85,0.17534246575342466,0.706076532780671,2.260925154273015,-2.4615303693644885,0.7446995954462144,0.8,0.8705521450046502
1992,1235,3881,ICICIBANK,2021-11-29,2021-12-30,PE,480,1.0,1.0,0.5,1.0,1.0,0.05,23,152.08,0.28,31625,31625,-,720.9,0.08493150684931507,0.6965293988786662,0.894934743888122,-0.24958189508262676,4.654614751983723,0.8,0.8479511435751291
944,187,597,ICICIBANK,2021-10-11,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,1.1,0,0.0,0.0,0,0,713.3,720.35,0.2191780821917808,0.4914160237769389,1.6911542824890355,-0.4733436387545718,0.2878683861089179,0.8,0.5017534673549089
971,214,683,ICICIBANK,2021-10-12,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,1.15,0,0.0,0.0,0,0,708.6,716.4,0.21643835616438356,0.4892963107152342,1.696774357596941,-0.2835990606045129,0.3034187406402745,0.8,0.49531704185801556
1964,1207,3770,ICICIBANK,2021-11-26,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.05,0,0.0,0.0,0,0,-,724.25,0.09315068493150686,0.7615920038336562,0.8944436580308364,-0.2503271740342039,4.409035834502544,0.8,0.8238131033525868
1231,474,1419,ICICIBANK,2021-10-25,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.1,0,0.0,0.0,0,0,841.7,848.85,0.18082191780821918,0.7056840269419834,2.520345703545044,-1.8301313358363989,0.3091980952995152,0.8,0.8154928476779008
1191,434,1324,ICICIBANK,2021-10-22,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.25,0,0.0,0.0,0,0,-,765.4,0.18904109589041096,0.5898707074075691,1.854386860618795,-2.0788283728289665,0.4347069626916383,0.8,0.6593206551011794
2020,1263,3993,ICICIBANK,2021-11-30,2021-12-30,PE,480,0.8,0.8,0.75,0.8,0.8,0.8,10,66.11,0.11,44000,12375,-,715.85,0.0821917808219178,0.6744967708014049,0.9325711435565919,-0.26740114691315664,4.658555384658068,0.8,0.8519323978452892
1000,243,769,ICICIBANK,2021-10-13,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,1.05,0,0.0,0.0,0,0,709.95,716.1,0.2136986301369863,0.4920221044081484,1.7081050390730548,-0.2696197945442695,0.303922928587227,0.8,0.49776588547810424
1158,401,1228,ICICIBANK,2021-10-21,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.3,0,0.0,0.0,0,0,-,763.35,0.1917808219178082,0.5830088628436204,1.8410610192415675,-2.0221966006198757,0.4278468358085305,0.8,0.6507714168214965
1030,273,855,ICICIBANK,2021-10-14,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.75,0,0.0,0.0,0,0,-,733.15,0.21095890410958903,0.517746074700762,1.7307603575360497,-0.9842297455674816,0.3282661606911952,0.8,0.5441447431301277
1062,305,947,ICICIBANK,2021-10-18,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.45,0,0.0,0.0,0,0,-,751.75,0.2,0.5561260607131268,1.803852327397941,-1.6157060470437514,0.3715676166130762,0.8,0.6061145965920902
1125,368,1134,ICICIBANK,2021-10-20,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.4,0,0.0,0.0,0,0,745.85,754.9,0.19452054794520549,0.5680055687585231,1.8258882019733846,-1.74242409862157,0.39005726649904215,0.8,0.6231793401191487
860,103,339,ICICIBANK,2021-10-06,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,2.0,0,0.0,0.0,0,0,-,697.3,0.2328767123287671,0.4467873012348668,1.615696901667026,0.3907624325380071,1.0923355090135454,0.8,0.44465761213272065
915,158,511,ICICIBANK,2021-10-08,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,1.45,0,0.0,0.0,0,0,-,710.25,0.2273972602739726,0.469348666314009,1.6584276013688042,0.05530349886899909,0.392356982694865,0.8,0.46953429096249455
1271,514,1531,ICICIBANK,2021-10-26,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.1,0,0.0,0.0,0,0,829.4,835.5,0.1780821917808219,0.695510661555991,2.236460964173297,-2.563771028524733,0.6813611133723536,0.8,0.8550820213008115
1643,886,2715,ICICIBANK,2021-11-11,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.05,0,0.0,0.0,0,0,-,777.15,0.13424657534246576,0.7177913107954793,1.8952929404195844,-0.7275067957529926,1.628618760822919,0.8,0.8022436955208766
1902,1145,3545,ICICIBANK,2021-11-24,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.05,0,0.0,0.0,0,0,760.2,761.8,0.09863013698630137,0.8101814117479638,0.6625816682262932,-0.13960311596260835,5.033445131751346,0.8,0.8961193270124572
1772,1015,3098,ICICIBANK,2021-11-16,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.05,0,0.0,0.0,0,0,-,769.5,0.12054794520547946,0.7452833741965559,1.4003259448375478,-0.43988383654894386,3.1174687536493235,0.8,0.8724463606155599
1677,920,2827,ICICIBANK,2021-11-12,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.05,0,0.0,0.0,0,0,-,783.05,0.13150684931506848,0.7341253964797324,1.8765405583901134,-0.7381899637579008,1.7909100191843985,0.8,0.8289475160371563
1486,729,2193,ICICIBANK,2021-11-03,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.1,0,0.0,0.0,0,0,-,790.7,0.15616438356164383,0.6841380441227028,1.823768809414269,-0.8833172597107646,1.424395934713113,0.8,0.7706238325606072
1869,1112,3433,ICICIBANK,2021-11-23,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.05,0,0.0,0.0,0,0,-,754.5,0.10136986301369863,0.7861104441126158,0.8267749522415113,-0.21295952576191982,4.611435347745622,0.8,0.8876420727389731
1608,851,2603,ICICIBANK,2021-11-10,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.05,0,0.0,0.0,0,0,-,784.45,0.136986301369863,0.7213478558171817,1.8855677013007621,-0.7815079196940898,1.6571891087349386,0.8,0.8144371893042267
1804,1047,3210,ICICIBANK,2021-11-17,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.05,0,0.0,0.0,0,0,-,766.55,0.1178082191780822,0.7490969582262874,1.3508445021225117,-0.4213059941001194,3.2837585479505043,0.8,0.8801823943265454
1572,815,2491,ICICIBANK,2021-11-09,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.05,0,0.0,0.0,0,0,-,790.8,0.13972602739726028,0.7234062708879486,1.848680020770034,-0.8018286266007951,1.7370703904920035,0.8,0.8232239991095079
1738,981,2985,ICICIBANK,2021-11-15,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.05,0,0.0,0.0,0,0,-,779.05,0.1232876712328767,0.7519832781940222,1.56951261032576,-0.5263970212185086,2.700032312846169,0.8,0.8693895554988813
1837,1080,3321,ICICIBANK,2021-11-18,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.05,0,0.0,0.0,0,0,-,767.7,0.11506849315068493,0.7598598263381895,1.1315039226339911,-0.3493964969812324,3.7383652045609086,0.8,0.8850497491321584
