"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"AXISBANK","26-Oct-2021","30-Dec-2021","PE","910","0","0","0","165.6","0","104.7","0","0","0","0","0","841.9"
"AXISBANK","26-Oct-2021","30-Dec-2021","PE","920","0","0","0","173.4","0","111.5","0","0","0","0","0","841.9"
"AXISBANK","26-Oct-2021","30-Dec-2021","PE","930","0","0","0","181.4","0","118.5","0","0","0","0","0","841.9"
"AXISBANK","26-Oct-2021","30-Dec-2021","PE","880","0","0","0","142.85","0","85.5","0","0","0","0","0","841.9"
"AXISBANK","26-Oct-2021","30-Dec-2021","PE","890","0","0","0","150.3","0","91.7","0","0","0","0","0","841.9"
"AXISBANK","26-Oct-2021","30-Dec-2021","PE","900","0","0","0","157.9","0","98.1","0","0","0","0","0","841.9"
"AXISBANK","26-Oct-2021","30-Dec-2021","PE","850","0","0","0","121.55","0","68.2","0","0","0","0","0","841.9"
"AXISBANK","26-Oct-2021","30-Dec-2021","PE","860","0","0","0","128.5","0","73.75","0","0","0","0","0","841.9"
"AXISBANK","26-Oct-2021","30-Dec-2021","PE","870","0","0","0","135.6","0","79.5","0","0","0","0","0","841.9"
"AXISBANK","26-Oct-2021","30-Dec-2021","PE","810","0","0","0","95.45","0","48.45","0","0","0","0","0","841.9"
"AXISBANK","26-Oct-2021","30-Dec-2021","PE","820","0","0","0","101.7","0","53.05","0","0","0","0","0","841.9"
"AXISBANK","26-Oct-2021","30-Dec-2021","PE","830","0","0","0","108.15","0","57.85","0","0","0","0","0","841.9"
"AXISBANK","26-Oct-2021","30-Dec-2021","PE","840","0","0","0","114.75","0","62.9","0","0","0","0","0","841.9"
"AXISBANK","26-Oct-2021","30-Dec-2021","PE","780","0","0","0","77.9","0","36.2","0","0","0","0","0","841.9"
"AXISBANK","26-Oct-2021","30-Dec-2021","PE","790","0","0","0","83.55","0","40.05","0","0","0","0","0","841.9"
"AXISBANK","26-Oct-2021","30-Dec-2021","PE","800","0","0","0","89.4","0","44.1","0","0","0","0","0","841.9"
"AXISBANK","26-Oct-2021","30-Dec-2021","PE","750","0","0","0","25","25","26.1","0","0","0","2400","0","841.9"
"AXISBANK","26-Oct-2021","30-Dec-2021","PE","760","0","0","0","67.15","0","29.2","0","0","0","0","0","841.9"
"AXISBANK","26-Oct-2021","30-Dec-2021","PE","770","0","0","0","72.4","0","32.55","0","0","0","0","0","841.9"
"AXISBANK","26-Oct-2021","30-Dec-2021","PE","720","0","0","0","48.35","0","18.05","0","0","0","0","0","841.9"
"AXISBANK","26-Oct-2021","30-Dec-2021","PE","730","0","0","0","52.7","0","20.55","0","0","0","0","0","841.9"
"AXISBANK","26-Oct-2021","30-Dec-2021","PE","740","0","0","0","57.3","0","23.2","0","0","0","0","0","841.9"
"AXISBANK","26-Oct-2021","30-Dec-2021","PE","690","0","0","0","36.55","0","11.95","0","0","0","0","0","841.9"
"AXISBANK","26-Oct-2021","30-Dec-2021","PE","700","0","0","0","40.25","0","13.8","0","0","0","0","0","841.9"
"AXISBANK","26-Oct-2021","30-Dec-2021","PE","710","0","0","0","44.2","0","15.8","0","0","0","0","0","841.9"
"AXISBANK","26-Oct-2021","30-Dec-2021","PE","650","0","0","0","23.9","0","6.3","0","0","0","0","0","841.9"
"AXISBANK","26-Oct-2021","30-Dec-2021","PE","660","0","0","0","26.75","0","7.5","0","0","0","0","0","841.9"
"AXISBANK","26-Oct-2021","30-Dec-2021","PE","670","0","0","0","29.8","0","8.8","0","0","0","0","0","841.9"
"AXISBANK","26-Oct-2021","30-Dec-2021","PE","680","0","0","0","33.05","0","10.3","0","0","0","0","0","841.9"
"AXISBANK","26-Oct-2021","30-Dec-2021","PE","620","0","0","0","16.6","0","3.65","0","0","0","0","0","841.9"
"AXISBANK","26-Oct-2021","30-Dec-2021","PE","630","0","0","0","18.8","0","4.4","0","0","0","0","0","841.9"
"AXISBANK","26-Oct-2021","30-Dec-2021","PE","640","0","0","0","21.25","0","5.3","0","0","0","0","0","841.9"
"AXISBANK","26-Oct-2021","30-Dec-2021","PE","590","0","0","0","11","0","1.95","0","0","0","0","0","841.9"
