DATE, EUR , JPY , GBP , CAD , AUD , NZD , CHF , DKK , NOK , SEK ,
23/12/13, 0.7301 , 104.1100 , 0.6114 , 1.0605 , 1.1193 , 1.2198 , 0.8938 , 5.4475 , 6.1548 , 6.5643 ,
24/12/13, 0.7310 , 104.2500 , 0.6109 , 1.0631 , 1.1212 , 1.2219 , 0.8959 , 5.4537 , 6.1568 , 6.5624 ,
25/12/13, 0.7309 , 104.3800 , 0.6116 , 1.0630 , 1.1204 , 1.2220 , 0.8957 , 5.4536 , 6.1471 , 6.5732 ,
26/12/13, 0.7304 , 104.8100 , 0.6093 , 1.0648 , 1.1241 , 1.2246 , 0.8966 , 5.4490 , 6.1441 , 6.5491 ,
27/12/13, 0.7273 , 105.1700 , 0.6067 , 1.0706 , 1.1274 , 1.2270 , 0.8915 , 5.4260 , 6.1466 , 6.5156 ,
30/12/13, 0.7246 , 105.1500 , 0.6060 , 1.0648 , 1.1231 , 1.2189 , 0.8877 , 5.4054 , 6.0694 , 6.4243 ,
31/12/13, 0.7276 , 105.3100 , 0.6040 , 1.0623 , 1.1215 , 1.2174 , 0.8929 , 5.4283 , 6.0713 , 6.4380 ,
1/1/14, 0.7266 , 105.2500 , 0.6036 , 1.0644 , 1.1254 , 1.2204 , 0.8916 , 5.4207 , 6.0666 , 6.4399 ,
2/1/14, 0.7314 , 104.8100 , 0.6078 , 1.0670 , 1.1222 , 1.2217 , 0.8990 , 5.4554 , 6.1663 , 6.5160 ,
3/1/14, 0.7359 , 104.8600 , 0.6091 , 1.0635 , 1.1179 , 1.2088 , 0.9052 , 5.4891 , 6.1580 , 6.5258 ,
6/1/14, 0.7337 , 104.2200 , 0.6095 , 1.0656 , 1.1152 , 1.2060 , 0.9041 , 5.4735 , 6.1710 , 6.5109 ,
7/1/14, 0.7344 , 104.6000 , 0.6097 , 1.0766 , 1.1202 , 1.2073 , 0.9091 , 5.4790 , 6.1707 , 6.5161 ,
8/1/14, 0.7366 , 104.8600 , 0.6080 , 1.0820 , 1.1235 , 1.2101 , 0.9112 , 5.4956 , 6.2025 , 6.5769 ,
9/1/14, 0.7349 , 104.8200 , 0.6068 , 1.0842 , 1.1236 , 1.2115 , 0.9070 , 5.4826 , 6.1765 , 6.5561 ,
10/1/14, 0.7315 , 104.1800 , 0.6067 , 1.0892 , 1.1117 , 1.2044 , 0.9024 , 5.4588 , 6.1446 , 6.4849 ,
13/1/14, 0.7315 , 103.0000 , 0.6104 , 1.0863 , 1.1045 , 1.1937 , 0.8990 , 5.4585 , 6.1179 , 6.5035 ,
14/1/14, 0.7310 , 104.2200 , 0.6083 , 1.0946 , 1.1152 , 1.1930 , 0.9025 , 5.4552 , 6.0827 , 6.4347 ,
15/1/14, 0.7350 , 104.5600 , 0.6108 , 1.0934 , 1.1216 , 1.1993 , 0.9087 , 5.4845 , 6.1370 , 6.4687 ,
16/1/14, 0.7342 , 104.3500 , 0.6115 , 1.0930 , 1.1337 , 1.1969 , 0.9048 , 5.4789 , 6.1799 , 6.4578 ,
17/1/14, 0.7385 , 104.3200 , 0.6089 , 1.0964 , 1.1388 , 1.2112 , 0.9101 , 5.5110 , 6.1554 , 6.4702 ,
20/1/14, 0.7379 , 104.1800 , 0.6087 , 1.0949 , 1.1349 , 1.2011 , 0.9100 , 5.5060 , 6.1768 , 6.4902 ,
21/1/14, 0.7374 , 104.3000 , 0.6069 , 1.0967 , 1.1356 , 1.2024 , 0.9101 , 5.5027 , 6.1694 , 6.4775 ,
22/1/14, 0.7382 , 104.5200 , 0.6033 , 1.1087 , 1.1297 , 1.2035 , 0.9116 , 5.5084 , 6.1648 , 6.4857 ,
23/1/14, 0.7301 , 103.2600 , 0.6011 , 1.1102 , 1.1405 , 1.2045 , 0.8973 , 5.4484 , 6.0881 , 6.4057 ,
24/1/14, 0.7311 , 102.3100 , 0.6067 , 1.1088 , 1.1517 , 1.2174 , 0.8945 , 5.4556 , 6.1450 , 6.4407 ,
27/1/14, 0.7314 , 102.5500 , 0.6030 , 1.1116 , 1.1443 , 1.2146 , 0.8962 , 5.4572 , 6.1485 , 6.4213 ,
28/1/14, 0.7315 , 102.9400 , 0.6032 , 1.1153 , 1.1391 , 1.2109 , 0.8972 , 5.4582 , 6.1260 , 6.4185 ,
29/1/14, 0.7319 , 102.2900 , 0.6038 , 1.1171 , 1.1443 , 1.2174 , 0.8944 , 5.4620 , 6.1666 , 6.4572 ,
30/1/14, 0.7377 , 102.7200 , 0.6066 , 1.1157 , 1.1371 , 1.2246 , 0.9028 , 5.5054 , 6.2513 , 6.5172 ,
31/1/14, 0.7415 , 102.0400 , 0.6083 , 1.1128 , 1.1421 , 1.2367 , 0.9065 , 5.5325 , 6.2804 , 6.5507 ,
3/2/14, 0.7394 , 100.9800 , 0.6133 , 1.1119 , 1.1425 , 1.2369 , 0.9009 , 5.5173 , 6.2850 , 6.5462 ,
4/2/14, 0.7397 , 101.6400 , 0.6126 , 1.1082 , 1.1204 , 1.2132 , 0.9037 , 5.5203 , 6.2828 , 6.5195 ,
5/2/14, 0.7389 , 101.4500 , 0.6132 , 1.1083 , 1.1223 , 1.2173 , 0.9035 , 5.5140 , 6.2314 , 6.5250 ,
6/2/14, 0.7358 , 102.1100 , 0.6127 , 1.1070 , 1.1162 , 1.2124 , 0.9010 , 5.4911 , 6.2157 , 6.5041 ,
7/2/14, 0.7334 , 102.3000 , 0.6093 , 1.1032 , 1.1162 , 1.2055 , 0.8981 , 5.4731 , 6.1766 , 6.4874 ,
10/2/14, 0.7328 , 102.2600 , 0.6096 , 1.1055 , 1.1174 , 1.2095 , 0.8968 , 5.4687 , 6.1287 , 6.4813 ,
11/2/14, 0.7332 , 102.6300 , 0.6079 , 1.1009 , 1.1064 , 1.2016 , 0.8983 , 5.4714 , 6.1270 , 6.4388 ,
12/2/14, 0.7357 , 102.5300 , 0.6026 , 1.1003 , 1.1078 , 1.2018 , 0.9006 , 5.4895 , 6.1168 , 6.4474 ,
13/2/14, 0.7309 , 102.1700 , 0.6003 , 1.0977 , 1.1137 , 1.1988 , 0.8934 , 5.4544 , 6.1046 , 6.4558 ,
14/2/14, 0.7303 , 101.8000 , 0.5971 , 1.0978 , 1.1069 , 1.1959 , 0.8925 , 5.4496 , 6.0772 , 6.4440 ,
17/2/14, 0.7296 , 101.9200 , 0.5983 , 1.0965 , 1.1072 , 1.1953 , 0.8915 , 5.4439 , 6.0774 , 6.4512 ,
18/2/14, 0.7268 , 102.3600 , 0.5994 , 1.0947 , 1.1078 , 1.2041 , 0.8879 , 5.4234 , 6.0392 , 6.4812 ,
19/2/14, 0.7282 , 102.3100 , 0.5995 , 1.1080 , 1.1111 , 1.2086 , 0.8886 , 5.4338 , 6.0771 , 6.5116 ,
20/2/14, 0.7289 , 102.2800 , 0.6006 , 1.1099 , 1.1102 , 1.2042 , 0.8895 , 5.4399 , 6.0959 , 6.5334 ,
21/2/14, 0.7275 , 102.5100 , 0.6018 , 1.1108 , 1.1140 , 1.2074 , 0.8877 , 5.4309 , 6.0771 , 6.5280 ,
24/2/14, 0.7281 , 102.5100 , 0.6004 , 1.1060 , 1.1068 , 1.2005 , 0.8890 , 5.4330 , 6.0359 , 6.5060 ,
25/2/14, 0.7275 , 102.2400 , 0.5995 , 1.1085 , 1.1088 , 1.1996 , 0.8868 , 5.4289 , 6.0375 , 6.4971 ,
26/2/14, 0.7306 , 102.3800 , 0.5998 , 1.1128 , 1.1151 , 1.2028 , 0.8907 , 5.4523 , 6.0546 , 6.5157 ,
27/2/14, 0.7294 , 102.1300 , 0.5992 , 1.1121 , 1.1154 , 1.1949 , 0.8883 , 5.4431 , 6.0397 , 6.5173 ,
28/2/14, 0.7245 , 101.8000 , 0.5972 , 1.1064 , 1.1206 , 1.1920 , 0.8803 , 5.4070 , 6.0034 , 6.4088 ,
3/3/14, 0.7281 , 101.4500 , 0.6000 , 1.1076 , 1.1188 , 1.1946 , 0.8831 , 5.4335 , 6.0481 , 6.4761 ,
4/3/14, 0.7276 , 102.2100 , 0.6001 , 1.1092 , 1.1173 , 1.1918 , 0.8873 , 5.4301 , 6.0114 , 6.4468 ,
5/3/14, 0.7282 , 102.3000 , 0.5980 , 1.1029 , 1.1130 , 1.1882 , 0.8871 , 5.4339 , 5.9933 , 6.4201 ,
6/3/14, 0.7214 , 103.0700 , 0.5974 , 1.0985 , 1.1001 , 1.1799 , 0.8806 , 5.3841 , 5.9798 , 6.3931 ,
7/3/14, 0.7207 , 103.2800 , 0.5983 , 1.1087 , 1.1028 , 1.1813 , 0.8779 , 5.3783 , 5.9872 , 6.3833 ,
10/3/14, 0.7206 , 103.2700 , 0.6008 , 1.1108 , 1.1086 , 1.1806 , 0.8777 , 5.3779 , 5.9552 , 6.3711 ,
11/3/14, 0.7215 , 103.0200 , 0.6018 , 1.1106 , 1.1140 , 1.1806 , 0.8783 , 5.3844 , 5.9595 , 6.3748 ,
12/3/14, 0.7193 , 102.7600 , 0.6017 , 1.1118 , 1.1126 , 1.1732 , 0.8740 , 5.3679 , 5.9503 , 6.3670 ,
13/3/14, 0.7211 , 101.8400 , 0.6015 , 1.1076 , 1.1073 , 1.1705 , 0.8747 , 5.3814 , 5.9704 , 6.3798 ,
14/3/14, 0.7187 , 101.3600 , 0.6007 , 1.1105 , 1.1077 , 1.1712 , 0.8724 , 5.3635 , 5.9731 , 6.3889 ,
17/3/14, 0.7183 , 101.7700 , 0.6011 , 1.1052 , 1.1005 , 1.1675 , 0.8733 , 5.3607 , 5.9515 , 6.3521 ,
18/3/14, 0.7177 , 101.4400 , 0.6027 , 1.1135 , 1.0957 , 1.1597 , 0.8732 , 5.3568 , 5.9553 , 6.3283 ,
19/3/14, 0.7229 , 102.3200 , 0.6046 , 1.1238 , 1.1060 , 1.1681 , 0.8807 , 5.3961 , 6.0360 , 6.4024 ,
20/3/14, 0.7257 , 102.3900 , 0.6059 , 1.1244 , 1.1063 , 1.1721 , 0.8838 , 5.4179 , 6.0679 , 6.4149 ,
21/3/14, 0.7250 , 102.2500 , 0.6066 , 1.1221 , 1.1012 , 1.1715 , 0.8829 , 5.4118 , 6.0519 , 6.4256 ,
24/3/14, 0.7226 , 102.2400 , 0.6061 , 1.1192 , 1.0949 , 1.1705 , 0.8808 , 5.3940 , 6.0189 , 6.3986 ,
25/3/14, 0.7233 , 102.2600 , 0.6050 , 1.1167 , 1.0910 , 1.1660 , 0.8827 , 5.3990 , 6.0274 , 6.4014 ,
26/3/14, 0.7256 , 102.0400 , 0.6030 , 1.1102 , 1.0839 , 1.1640 , 0.8850 , 5.4182 , 6.0525 , 6.4674 ,
27/3/14, 0.7278 , 102.1800 , 0.6020 , 1.1031 , 1.0800 , 1.1531 , 0.8866 , 5.4338 , 6.0015 , 6.4789 ,
28/3/14, 0.7272 , 102.8300 , 0.6010 , 1.1061 , 1.0814 , 1.1546 , 0.8868 , 5.4292 , 6.0069 , 6.5028 ,
31/3/14, 0.7263 , 103.2300 , 0.6002 , 1.1050 , 1.0794 , 1.1543 , 0.8846 , 5.4224 , 5.9883 , 6.4727 ,
1/4/14, 0.7250 , 103.6500 , 0.6013 , 1.1024 , 1.0814 , 1.1577 , 0.8835 , 5.4120 , 5.9834 , 6.4548 ,
2/4/14, 0.7264 , 103.8800 , 0.6015 , 1.1033 , 1.0813 , 1.1665 , 0.8866 , 5.4224 , 5.9705 , 6.4780 ,
3/4/14, 0.7289 , 103.9300 , 0.6025 , 1.1035 , 1.0832 , 1.1704 , 0.8909 , 5.4410 , 6.0032 , 6.5412 ,
4/4/14, 0.7297 , 103.2900 , 0.6033 , 1.0981 , 1.0762 , 1.1629 , 0.8921 , 5.4474 , 5.9997 , 6.5567 ,
7/4/14, 0.7277 , 103.1000 , 0.6021 , 1.0975 , 1.0787 , 1.1624 , 0.8879 , 5.4331 , 5.9933 , 6.5259 ,
8/4/14, 0.7248 , 101.8100 , 0.5971 , 1.0923 , 1.0684 , 1.1525 , 0.8833 , 5.4111 , 5.9755 , 6.4961 ,
9/4/14, 0.7218 , 102.0000 , 0.5955 , 1.0879 , 1.0648 , 1.1474 , 0.8796 , 5.3887 , 5.9366 , 6.4825 ,
10/4/14, 0.7201 , 101.5300 , 0.5958 , 1.0936 , 1.0624 , 1.1518 , 0.8765 , 5.3767 , 5.9293 , 6.5347 ,
11/4/14, 0.7202 , 101.6200 , 0.5976 , 1.0980 , 1.0642 , 1.1510 , 0.8761 , 5.3773 , 5.9339 , 6.5315 ,
14/4/14, 0.7235 , 101.8500 , 0.5978 , 1.0962 , 1.0611 , 1.1510 , 0.8798 , 5.4024 , 5.9649 , 6.5605 ,
15/4/14, 0.7239 , 101.9200 , 0.5977 , 1.0978 , 1.0681 , 1.1570 , 0.8801 , 5.4047 , 5.9539 , 6.5727 ,
16/4/14, 0.7238 , 102.2300 , 0.5953 , 1.1011 , 1.0671 , 1.1594 , 0.8818 , 5.4044 , 5.9729 , 6.5982 ,
17/4/14, 0.7239 , 102.3900 , 0.5955 , 1.1003 , 1.0718 , 1.1669 , 0.8832 , 5.4050 , 5.9865 , 6.6007 ,
18/4/14, 0.7240 , 102.4300 , 0.5955 , 1.1024 , 1.0715 , 1.1652 , 0.8835 , 5.4055 , 5.9876 , 6.5996 ,
21/4/14, 0.7250 , 102.6200 , 0.5955 , 1.1010 , 1.0720 , 1.1667 , 0.8851 , 5.4131 , 5.9999 , 6.6133 ,
22/4/14, 0.7244 , 102.6200 , 0.5944 , 1.1026 , 1.0676 , 1.1628 , 0.8850 , 5.4084 , 5.9896 , 6.5883 ,
23/4/14, 0.7237 , 102.5400 , 0.5959 , 1.1032 , 1.0763 , 1.1646 , 0.8834 , 5.4039 , 5.9955 , 6.5772 ,
24/4/14, 0.7230 , 102.3200 , 0.5952 , 1.1021 , 1.0794 , 1.1673 , 0.8816 , 5.3950 , 6.0008 , 6.5736 ,
25/4/14, 0.7229 , 102.1600 , 0.5951 , 1.1039 , 1.0775 , 1.1659 , 0.8818 , 5.3962 , 6.0208 , 6.5887 ,
28/4/14, 0.7220 , 102.4900 , 0.5950 , 1.1029 , 1.0801 , 1.1712 , 0.8803 , 5.3893 , 6.0051 , 6.5494 ,
29/4/14, 0.7240 , 102.6400 , 0.5943 , 1.0944 , 1.0790 , 1.1696 , 0.8835 , 5.4040 , 6.0097 , 6.5635 ,
30/4/14, 0.7211 , 102.2400 , 0.5927 , 1.0962 , 1.0768 , 1.1605 , 0.8804 , 5.3827 , 5.9492 , 6.5023 ,
1/5/14, 0.7210 , 102.3300 , 0.5920 , 1.0956 , 1.0783 , 1.1583 , 0.8793 , 5.3816 , 5.9434 , 6.5065 ,
2/5/14, 0.7210 , 102.2000 , 0.5928 , 1.0972 , 1.0779 , 1.1545 , 0.8780 , 5.3818 , 5.9364 , 6.5089 ,
5/5/14, 0.7207 , 102.1400 , 0.5929 , 1.0955 , 1.0783 , 1.1523 , 0.8778 , 5.3789 , 5.9582 , 6.5532 ,
6/5/14, 0.7180 , 101.6800 , 0.5891 , 1.0895 , 1.0694 , 1.1440 , 0.8743 , 5.3591 , 5.9227 , 6.4968 ,
7/5/14, 0.7189 , 101.9000 , 0.5899 , 1.0900 , 1.0722 , 1.1546 , 0.8763 , 5.3659 , 5.9098 , 6.5002 ,
8/5/14, 0.7225 , 101.6600 , 0.5906 , 1.0831 , 1.0667 , 1.1565 , 0.8802 , 5.3931 , 5.8995 , 6.5297 ,
9/5/14, 0.7268 , 101.8600 , 0.5934 , 1.0898 , 1.0681 , 1.1610 , 0.8864 , 5.4250 , 5.9115 , 6.5729 ,
12/5/14, 0.7269 , 102.1300 , 0.5928 , 1.0896 , 1.0681 , 1.1601 , 0.8878 , 5.4258 , 5.9201 , 6.5667 ,
13/5/14, 0.7297 , 102.2600 , 0.5943 , 1.0904 , 1.0684 , 1.1590 , 0.8902 , 5.4471 , 5.9226 , 6.5498 ,
14/5/14, 0.7291 , 101.9000 , 0.5964 , 1.0889 , 1.0663 , 1.1537 , 0.8898 , 5.4428 , 5.9248 , 6.5596 ,
15/5/14, 0.7294 , 101.5800 , 0.5956 , 1.0885 , 1.0688 , 1.1570 , 0.8910 , 5.4449 , 5.9507 , 6.5727 ,
16/5/14, 0.7302 , 101.5000 , 0.5948 , 1.0861 , 1.0684 , 1.1592 , 0.8927 , 5.4512 , 5.9344 , 6.5648 ,
19/5/14, 0.7294 , 101.5000 , 0.5947 , 1.0875 , 1.0718 , 1.1589 , 0.8923 , 5.4452 , 5.9324 , 6.5899 ,
20/5/14, 0.7298 , 101.3300 , 0.5939 , 1.0908 , 1.0819 , 1.1663 , 0.8920 , 5.4482 , 5.9536 , 6.5904 ,
21/5/14, 0.7306 , 101.3700 , 0.5917 , 1.0912 , 1.0810 , 1.1660 , 0.8932 , 5.4541 , 5.9448 , 6.5704 ,
22/5/14, 0.7323 , 101.7400 , 0.5928 , 1.0891 , 1.0839 , 1.1675 , 0.8942 , 5.4657 , 5.9492 , 6.5882 ,
23/5/14, 0.7337 , 101.9700 , 0.5941 , 1.0861 , 1.0833 , 1.1696 , 0.8958 , 5.4764 , 5.9602 , 6.6447 ,
26/5/14, 0.7328 , 101.9400 , 0.5937 , 1.0859 , 1.0826 , 1.1697 , 0.8947 , 5.4696 , 5.9583 , 6.6218 ,
27/5/14, 0.7334 , 101.9800 , 0.5949 , 1.0858 , 1.0800 , 1.1678 , 0.8967 , 5.4737 , 5.9536 , 6.6240 ,
28/5/14, 0.7358 , 101.8500 , 0.5984 , 1.0875 , 1.0827 , 1.1773 , 0.8984 , 5.4917 , 5.9750 , 6.6429 ,
29/5/14, 0.7352 , 101.7900 , 0.5982 , 1.0837 , 1.0745 , 1.1786 , 0.8979 , 5.4871 , 5.9673 , 6.6458 ,
30/5/14, 0.7334 , 101.7700 , 0.5968 , 1.0846 , 1.0741 , 1.1766 , 0.8952 , 5.4742 , 5.9734 , 6.6885 ,
2/6/14, 0.7355 , 102.3800 , 0.5972 , 1.0900 , 1.0815 , 1.1832 , 0.8987 , 5.4893 , 5.9959 , 6.6938 ,
3/6/14, 0.7338 , 102.5100 , 0.5971 , 1.0908 , 1.0792 , 1.1862 , 0.8963 , 5.4771 , 6.0023 , 6.6823 ,
4/6/14, 0.7353 , 102.7500 , 0.5975 , 1.0940 , 1.0779 , 1.1875 , 0.8973 , 5.4879 , 6.0045 , 6.6422 ,
5/6/14, 0.7321 , 102.4100 , 0.5945 , 1.0925 , 1.0707 , 1.1766 , 0.8914 , 5.4624 , 5.9855 , 6.6628 ,
6/6/14, 0.7330 , 102.4800 , 0.5952 , 1.0931 , 1.0715 , 1.1763 , 0.8936 , 5.4693 , 5.9455 , 6.6291 ,
9/6/14, 0.7356 , 102.5300 , 0.5951 , 1.0904 , 1.0688 , 1.1773 , 0.8971 , 5.4892 , 5.9703 , 6.6838 ,
10/6/14, 0.7382 , 102.3500 , 0.5968 , 1.0903 , 1.0669 , 1.1729 , 0.8992 , 5.5074 , 5.9776 , 6.6956 ,
11/6/14, 0.7390 , 102.0700 , 0.5957 , 1.0868 , 1.0658 , 1.1697 , 0.8999 , 5.5143 , 6.0023 , 6.6995 ,
12/6/14, 0.7379 , 101.7000 , 0.5907 , 1.0856 , 1.0609 , 1.1511 , 0.8985 , 5.5047 , 5.9927 , 6.6888 ,
13/6/14, 0.7386 , 102.0400 , 0.5893 , 1.0855 , 1.0636 , 1.1542 , 0.9001 , 5.5084 , 5.9938 , 6.6447 ,
16/6/14, 0.7367 , 101.8300 , 0.5888 , 1.0845 , 1.0637 , 1.1527 , 0.8971 , 5.4935 , 5.9903 , 6.6254 ,
17/6/14, 0.7382 , 102.1500 , 0.5894 , 1.0861 , 1.0710 , 1.1549 , 0.8994 , 5.5039 , 6.0032 , 6.6367 ,
18/6/14, 0.7356 , 101.9300 , 0.5884 , 1.0836 , 1.0629 , 1.1450 , 0.8957 , 5.4845 , 6.0091 , 6.6421 ,
19/6/14, 0.7349 , 101.9400 , 0.5869 , 1.0818 , 1.0641 , 1.1473 , 0.8941 , 5.4795 , 6.1199 , 6.6970 ,
20/6/14, 0.7353 , 102.0700 , 0.5878 , 1.0758 , 1.0652 , 1.1497 , 0.8951 , 5.4820 , 6.1181 , 6.7110 ,
23/6/14, 0.7350 , 101.9300 , 0.5873 , 1.0732 , 1.0613 , 1.1478 , 0.8943 , 5.4796 , 6.1085 , 6.6939 ,
24/6/14, 0.7350 , 101.9700 , 0.5887 , 1.0745 , 1.0675 , 1.1530 , 0.8938 , 5.4790 , 6.1128 , 6.7252 ,
25/6/14, 0.7337 , 101.8700 , 0.5888 , 1.0719 , 1.0629 , 1.1444 , 0.8928 , 5.4703 , 6.1313 , 6.7365 ,
26/6/14, 0.7346 , 101.7300 , 0.5873 , 1.0689 , 1.0622 , 1.1388 , 0.8936 , 5.4781 , 6.1346 , 6.7380 ,
27/6/14, 0.7327 , 101.4200 , 0.5870 , 1.0666 , 1.0608 , 1.1393 , 0.8908 , 5.4623 , 6.1274 , 6.7331 ,
30/6/14, 0.7304 , 101.3300 , 0.5846 , 1.0671 , 1.0601 , 1.1418 , 0.8868 , 5.4451 , 6.1331 , 6.6834 ,
1/7/14, 0.7310 , 101.5300 , 0.5831 , 1.0632 , 1.0530 , 1.1397 , 0.8875 , 5.4507 , 6.1649 , 6.6919 ,
2/7/14, 0.7321 , 101.7700 , 0.5825 , 1.0664 , 1.0590 , 1.1399 , 0.8888 , 5.4589 , 6.1747 , 6.7049 ,
3/7/14, 0.7348 , 102.1900 , 0.5829 , 1.0634 , 1.0699 , 1.1423 , 0.8933 , 5.4792 , 6.1892 , 6.8232 ,
4/7/14, 0.7356 , 102.0600 , 0.5828 , 1.0653 , 1.0678 , 1.1443 , 0.8941 , 5.4852 , 6.1901 , 6.8434 ,
7/7/14, 0.7350 , 101.8600 , 0.5838 , 1.0684 , 1.0669 , 1.1417 , 0.8936 , 5.4796 , 6.1584 , 6.8324 ,
8/7/14, 0.7346 , 101.5700 , 0.5837 , 1.0679 , 1.0639 , 1.1379 , 0.8930 , 5.4775 , 6.1895 , 6.8367 ,
9/7/14, 0.7330 , 101.6400 , 0.5828 , 1.0651 , 1.0622 , 1.1334 , 0.8910 , 5.4648 , 6.1533 , 6.7904 ,
10/7/14, 0.7348 , 101.3400 , 0.5837 , 1.0650 , 1.0644 , 1.1337 , 0.8923 , 5.4786 , 6.1734 , 6.7789 ,
11/7/14, 0.7349 , 101.3000 , 0.5842 , 1.0734 , 1.0647 , 1.1351 , 0.8922 , 5.4786 , 6.1796 , 6.7928 ,
14/7/14, 0.7343 , 101.5400 , 0.5853 , 1.0712 , 1.0646 , 1.1355 , 0.8919 , 5.4754 , 6.1843 , 6.7937 ,
15/7/14, 0.7370 , 101.6800 , 0.5833 , 1.0759 , 1.0672 , 1.1405 , 0.8957 , 5.4960 , 6.2096 , 6.8223 ,
16/7/14, 0.7394 , 101.6700 , 0.5835 , 1.0741 , 1.0675 , 1.1478 , 0.8984 , 5.5130 , 6.1972 , 6.8278 ,
17/7/14, 0.7393 , 101.1800 , 0.5848 , 1.0763 , 1.0694 , 1.1535 , 0.8974 , 5.5134 , 6.2064 , 6.8274 ,
18/7/14, 0.7394 , 101.3400 , 0.5852 , 1.0733 , 1.0650 , 1.1511 , 0.8985 , 5.5131 , 6.1891 , 6.8397 ,
21/7/14, 0.7394 , 101.4000 , 0.5856 , 1.0738 , 1.0669 , 1.1509 , 0.8980 , 5.5135 , 6.1972 , 6.8472 ,
22/7/14, 0.7426 , 101.4600 , 0.5860 , 1.0738 , 1.0645 , 1.1538 , 0.9024 , 5.5381 , 6.1909 , 6.8483 ,
23/7/14, 0.7427 , 101.4800 , 0.5867 , 1.0728 , 1.0575 , 1.1493 , 0.9022 , 5.5386 , 6.1973 , 6.8395 ,
24/7/14, 0.7427 , 101.8200 , 0.5887 , 1.0745 , 1.0617 , 1.1665 , 0.9026 , 5.5388 , 6.2024 , 6.8283 ,
25/7/14, 0.7446 , 101.8400 , 0.5891 , 1.0812 , 1.0643 , 1.1690 , 0.9049 , 5.5524 , 6.2145 , 6.8221 ,
28/7/14, 0.7440 , 101.8600 , 0.5888 , 1.0799 , 1.0632 , 1.1700 , 0.9040 , 5.5482 , 6.2268 , 6.8346 ,
29/7/14, 0.7458 , 102.1200 , 0.5902 , 1.0852 , 1.0658 , 1.1759 , 0.9069 , 5.5609 , 6.2511 , 6.8563 ,
30/7/14, 0.7464 , 102.7900 , 0.5913 , 1.0903 , 1.0717 , 1.1777 , 0.9088 , 5.5658 , 6.2583 , 6.8830 ,
31/7/14, 0.7468 , 102.8000 , 0.5922 , 1.0906 , 1.0758 , 1.1765 , 0.9088 , 5.5682 , 6.2855 , 6.8976 ,
1/8/14, 0.7448 , 102.6100 , 0.5945 , 1.0916 , 1.0739 , 1.1744 , 0.9059 , 5.5528 , 6.2710 , 6.8601 ,
4/8/14, 0.7450 , 102.5700 , 0.5930 , 1.0906 , 1.0714 , 1.1732 , 0.9067 , 5.5549 , 6.2681 , 6.8824 ,
5/8/14, 0.7476 , 102.6000 , 0.5922 , 1.0961 , 1.0747 , 1.1811 , 0.9090 , 5.5735 , 6.2794 , 6.8838 ,
6/8/14, 0.7472 , 102.1000 , 0.5934 , 1.0916 , 1.0691 , 1.1794 , 0.9076 , 5.5709 , 6.2660 , 6.8946 ,
7/8/14, 0.7483 , 102.1000 , 0.5941 , 1.0926 , 1.0786 , 1.1797 , 0.9089 , 5.5785 , 6.2455 , 6.9061 ,
8/8/14, 0.7457 , 102.0400 , 0.5962 , 1.0973 , 1.0782 , 1.1818 , 0.9054 , 5.5593 , 6.2362 , 6.8998 ,
11/8/14, 0.7471 , 102.1900 , 0.5957 , 1.0921 , 1.0797 , 1.1823 , 0.9066 , 5.5701 , 6.1828 , 6.8721 ,
12/8/14, 0.7480 , 102.2600 , 0.5948 , 1.0925 , 1.0789 , 1.1855 , 0.9076 , 5.5765 , 6.1810 , 6.8780 ,
13/8/14, 0.7483 , 102.4200 , 0.5992 , 1.0914 , 1.0747 , 1.1823 , 0.9075 , 5.5787 , 6.1594 , 6.8738 ,
14/8/14, 0.7482 , 102.4500 , 0.5993 , 1.0902 , 1.0731 , 1.1774 , 0.9065 , 5.5785 , 6.1594 , 6.8583 ,
15/8/14, 0.7462 , 102.3600 , 0.5991 , 1.0897 , 1.0727 , 1.1786 , 0.9026 , 5.5636 , 6.1356 , 6.8358 ,
18/8/14, 0.7483 , 102.5700 , 0.5978 , 1.0887 , 1.0724 , 1.1794 , 0.9065 , 5.5791 , 6.1569 , 6.8541 ,
19/8/14, 0.7508 , 102.9200 , 0.6018 , 1.0942 , 1.0750 , 1.1876 , 0.9092 , 5.5973 , 6.1648 , 6.8726 ,
20/8/14, 0.7542 , 103.7600 , 0.6026 , 1.0970 , 1.0768 , 1.1942 , 0.9134 , 5.6228 , 6.1951 , 6.9152 ,
21/8/14, 0.7530 , 103.8500 , 0.6031 , 1.0941 , 1.0749 , 1.1896 , 0.9115 , 5.6137 , 6.1471 , 6.8902 ,
22/8/14, 0.7552 , 103.9500 , 0.6034 , 1.0943 , 1.0733 , 1.1892 , 0.9138 , 5.6300 , 6.1678 , 6.9133 ,
25/8/14, 0.7580 , 104.0500 , 0.6032 , 1.0984 , 1.0756 , 1.1986 , 0.9154 , 5.6510 , 6.1750 , 6.9364 ,
26/8/14, 0.7595 , 104.0600 , 0.6046 , 1.0952 , 1.0746 , 1.2002 , 0.9175 , 5.6614 , 6.1799 , 6.9577 ,
27/8/14, 0.7580 , 103.8800 , 0.6033 , 1.0865 , 1.0710 , 1.1942 , 0.9148 , 5.6494 , 6.1803 , 6.9495 ,
